asi_codigo,nivelación = NULL xd,Tipología de asignatura,pro_id
1000045-B,NULL,NIVELACION,2554
1000049-B,NULL,NIVELACION,2554
2023925,NULL,NIVELACION,2554
1000046-B,NULL,NIVELACION,2554
1000050-B,NULL,NIVELACION,2554
2024731,NULL,NIVELACION,2554
1000052-B,NULL,NIVELACION,2554
1000053-B,NULL,NIVELACION,2554
1000047-B,NULL,NIVELACION,2554
1000051-B,NULL,NIVELACION,2554
1000002-B,NULL,NIVELACION,2554
1000001-B,NULL,NIVELACION,2554
2016263,0,FUNDAMENTACIÓN,2554
2016292,0,FUNDAMENTACIÓN,2554
2025577,1,FUNDAMENTACIÓN ,2554
2017963,1,FUNDAMENTACIÓN ,2554
2017028,1,DISCIPLINAR ,2554
2025543,0,FUNDAMENTACIÓN,2554
2017018,0,DISCIPLINAR ,2554
2025546,0,DISCIPLINAR ,2554
2025564,0,DISCIPLINAR ,2554
2017954,0,DISCIPLINAR ,2554
2017906,0,FUNDAMENTACIÓN,2554
2025485,0,FUNDAMENTACIÓN,2554
2018012,0,FUNDAMENTACIÓN,2554
2017020,0,FUNDAMENTACIÓN,2554
2025552,0,DISCIPLINAR ,2554
2017955,0,DISCIPLINAR ,2554
2016282,0,FUNDAMENTACIÓN,2554
2016615,0,DISCIPLINAR ,2554
2017021,1,DISCIPLINAR ,2554
2025553,1,DISCIPLINAR ,2554
2017019,1,DISCIPLINAR ,2554
2025555,0,DISCIPLINAR ,2554
2017976,NULL,TRABAJO DE GRADO,2554
2017977,NULL,TRABAJO DE GRADO,2554
2017044,1,DISCIPLINAR ,2952
2025574,1,FUNDAMENTACIÓN ,2952
2025575,1,FUNDAMENTACIÓN ,2952
2025537,0,FUNDAMENTACIÓN,2952
1000012-B,0,FUNDAMENTACIÓN,2952
2025538,1,FUNDAMENTACIÓN ,2952
2025566,1,DISCIPLINAR ,2952
2025539,0,FUNDAMENTACIÓN,2952
2016149,0,FUNDAMENTACIÓN,2952
2016154,0,DISCIPLINAR ,2952
2017310,0,DISCIPLINAR ,2952
2016028,0,FUNDAMENTACIÓN,2952
2017017,1,DISCIPLINAR ,2952
1000014-B,0,FUNDAMENTACIÓN,2952
2027919,1,FUNDAMENTACIÓN ,2952
2016007,0,FUNDAMENTACIÓN,2952
2017366,0,FUNDAMENTACIÓN,2952
2015759,0,FUNDAMENTACIÓN,2952
2015271,0,FUNDAMENTACIÓN,2952
2017881,1,FUNDAMENTACIÓN ,2952
2017040,1,DISCIPLINAR ,2952
1000044-B,NULL,NIVELACION,2952
1000045-B,NULL,NIVELACION,2952
1000049-B,NULL,NIVELACION,2952
2023925,NULL,NIVELACION,2952
1000046-B,NULL,NIVELACION,2952
1000052-B,NULL,NIVELACION,2952
1000053-B,NULL,NIVELACION,2952
1000047-B,NULL,NIVELACION,2952
1000051-B,NULL,NIVELACION,2952
1000002-B,NULL,NIVELACION,2952
1000001-B,NULL,NIVELACION,2952
2016263,0,FUNDAMENTACIÓN,2952
2016292,0,FUNDAMENTACIÓN,2952
2025577,1,FUNDAMENTACIÓN ,2952
2017963,1,FUNDAMENTACIÓN ,2952
2017029,0,DISCIPLINAR ,2952
2017028,1,DISCIPLINAR ,2952
2025543,0,FUNDAMENTACIÓN,2952
2027916,0,DISCIPLINAR ,2952
2027922,0,DISCIPLINAR ,2952
2027926,0,DISCIPLINAR ,2952
2027924,1,DISCIPLINAR ,2952
2025562,1,DISCIPLINAR ,2952
2027923,1,DISCIPLINAR ,2952
2025551,1,DISCIPLINAR ,2952
2025547,1,DISCIPLINAR ,2952
2027925,1,DISCIPLINAR ,2952
2025548,1,DISCIPLINAR ,2952
2027921,1,DISCIPLINAR ,2952
2017954,0,DISCIPLINAR ,2952
2017906,1,FUNDAMENTACIÓN ,2952
2018012,0,FUNDAMENTACIÓN,2952
2017020,0,FUNDAMENTACIÓN,2952
2023928,0,FUNDAMENTACIÓN,2952
2016282,0,FUNDAMENTACIÓN,2952
2016615,0,DISCIPLINAR ,2952
2017021,1,DISCIPLINAR ,2952
2025553,1,DISCIPLINAR ,2952
2017019,1,DISCIPLINAR ,2952
2025555,0,DISCIPLINAR ,2952
2017976,NULL,TRABAJO DE GRADO,2952
2017977,NULL,TRABAJO DE GRADO,2952
2017046,1,FUNDAMENTACIÓN ,2555
2017047,1,DISCIPLINAR ,2555
1000012-B,1,FUNDAMENTACIÓN ,2555
2017048,1,FUNDAMENTACIÓN ,2555
2017049,1,FUNDAMENTACIÓN ,2555
1000009-B,0,FUNDAMENTACIÓN,2555
2017050,1,FUNDAMENTACIÓN ,2555
1000010-B,0,FUNDAMENTACIÓN,2555
1000042-B,1,FUNDAMENTACIÓN ,2555
2017052,1,DISCIPLINAR ,2555
2017053,1,DISCIPLINAR ,2555
2017054,1,DISCIPLINAR ,2555
2017055,1,DISCIPLINAR ,2555
2017056,1,DISCIPLINAR ,2555
2017058,1,DISCIPLINAR ,2555
2017059,1,DISCIPLINAR ,2555
2017060,1,DISCIPLINAR ,2555
2017061,1,FUNDAMENTACIÓN ,2555
1000011-B,0,FUNDAMENTACIÓN,2555
2017062,1,FUNDAMENTACIÓN ,2555
2017063,1,FUNDAMENTACIÓN ,2555
2017064,1,DISCIPLINAR ,2555
1000044-B,NULL,NIVELACION,2555
1000045-B,NULL,NIVELACION,2555
1000049-B,NULL,NIVELACION,2555
1000046-B,NULL,NIVELACION,2555
1000050-B,NULL,NIVELACION,2555
1000052-B,NULL,NIVELACION,2555
1000053-B,NULL,NIVELACION,2555
1000047-B,NULL,NIVELACION,2555
1000051-B,NULL,NIVELACION,2555
2017065,1,DISCIPLINAR ,2555
2017066,1,FUNDAMENTACIÓN ,2555
1000002-B,NULL,NIVELACION,2555
1000001-B,NULL,NIVELACION,2555
2017067,1,DISCIPLINAR ,2555
2017074,1,DISCIPLINAR ,2555
2016847,0,DISCIPLINAR ,2555
2017069,1,DISCIPLINAR ,2555
2017070,1,DISCIPLINAR ,2555
2017071,1,DISCIPLINAR ,2555
2017072,1,DISCIPLINAR ,2555
2017073,1,DISCIPLINAR ,2555
2017132,0,DISCIPLINAR ,2555
2017076,1,DISCIPLINAR ,2555
2017137,0,DISCIPLINAR ,2555
2017077,1,DISCIPLINAR ,2555
2017078,1,DISCIPLINAR ,2555
2017079,1,DISCIPLINAR ,2555
2017080,1,DISCIPLINAR ,2555
2017255,1,DISCIPLINAR ,2555
2026248,0,DISCIPLINAR ,2555
1000041-B,1,FUNDAMENTACIÓN ,2555
2017086,1,DISCIPLINAR ,2555
2017068,1,DISCIPLINAR ,2555
2017087,1,DISCIPLINAR ,2555
2017088,1,DISCIPLINAR ,2555
2017089,0,DISCIPLINAR ,2555
2017090,0,DISCIPLINAR ,2555
2017091,1,DISCIPLINAR ,2555
2017092,0,DISCIPLINAR ,2555
1000074-B,NULL,NIVELACION,2555
2017084,1,DISCIPLINAR ,2555
2017085,1,DISCIPLINAR ,2555
2017093,1,DISCIPLINAR ,2555
2017094,0,DISCIPLINAR ,2555
2017095,0,DISCIPLINAR ,2555
2017096,0,DISCIPLINAR ,2555
2017249,NULL,TRABAJO DE GRADO,2555
2017250,NULL,TRABAJO DE GRADO,2555
2017097,1,DISCIPLINAR ,2555
2017098,0,DISCIPLINAR ,2556
2017099,1,DISCIPLINAR ,2556
2017100,1,DISCIPLINAR ,2556
2017101,0,DISCIPLINAR ,2556
1000003-B,0,FUNDAMENTACIÓN,2556
2025808,0,FUNDAMENTACIÓN,2556
2017103,0,DISCIPLINAR ,2556
2017104,0,DISCIPLINAR ,2556
2017105,1,DISCIPLINAR ,2556
2017107,1,DISCIPLINAR ,2556
1000012-B,0,FUNDAMENTACIÓN,2556
2017251,1,DISCIPLINAR ,2556
2017049,1,FUNDAMENTACIÓN ,2556
1000009-B,0,FUNDAMENTACIÓN,2556
1000010-B,0,FUNDAMENTACIÓN,2556
1000042-B,1,FUNDAMENTACIÓN ,2556
2017108,1,DISCIPLINAR ,2556
2017109,0,DISCIPLINAR ,2556
1000004-B,0,FUNDAMENTACIÓN,2556
2017111,0,DISCIPLINAR ,2556
2017112,0,DISCIPLINAR ,2556
2017114,1,FUNDAMENTACIÓN ,2556
2017115,0,DISCIPLINAR ,2556
2017253,1,DISCIPLINAR ,2556
2017106,1,DISCIPLINAR ,2556
2017119,0,DISCIPLINAR ,2556
2017121,0,DISCIPLINAR ,2556
2017122,0,DISCIPLINAR ,2556
2017538,1,DISCIPLINAR ,2556
1000011-B,0,FUNDAMENTACIÓN,2556
2017123,1,FUNDAMENTACIÓN ,2556
2017124,1,DISCIPLINAR ,2556
2017125,1,DISCIPLINAR ,2556
1000044-B,NULL,NIVELACION,2556
1000045-B,NULL,NIVELACION,2556
1000049-B,NULL,NIVELACION,2556
1000046-B,NULL,NIVELACION,2556
1000050-B,NULL,NIVELACION,2556
1000052-B,NULL,NIVELACION,2556
1000053-B,NULL,NIVELACION,2556
1000047-B,NULL,NIVELACION,2556
1000051-B,NULL,NIVELACION,2556
2017126,1,FUNDAMENTACIÓN ,2556
1000002-B,NULL,NIVELACION,2556
2017128,0,DISCIPLINAR ,2556
1000001-B,NULL,NIVELACION,2556
2017130,1,DISCIPLINAR ,2556
2017129,0,DISCIPLINAR ,2556
2017132,0,DISCIPLINAR ,2556
2017133,1,FUNDAMENTACIÓN ,2556
2017136,0,DISCIPLINAR ,2556
2017137,1,DISCIPLINAR ,2556
2017138,1,DISCIPLINAR ,2556
2017140,1,DISCIPLINAR ,2556
2024376,0,DISCIPLINAR ,2556
2017255,1,DISCIPLINAR ,2556
2017141,1,DISCIPLINAR ,2556
2017142,0,DISCIPLINAR ,2556
1000013-B,0,FUNDAMENTACIÓN,2556
2026401,0,DISCIPLINAR ,2556
1000041-B,1,FUNDAMENTACIÓN ,2556
2017143,1,DISCIPLINAR ,2556
2017144,0,DISCIPLINAR ,2556
2017146,1,DISCIPLINAR ,2556
2017147,0,DISCIPLINAR ,2556
2017148,1,DISCIPLINAR ,2556
2017149,1,DISCIPLINAR ,2556
2017150,0,DISCIPLINAR ,2556
2017151,0,DISCIPLINAR ,2556
2017152,0,DISCIPLINAR ,2556
2017153,0,DISCIPLINAR ,2556
2017154,0,DISCIPLINAR ,2556
2017155,0,DISCIPLINAR ,2556
2024452,0,DISCIPLINAR ,2556
2017156,0,DISCIPLINAR ,2556
2017157,1,DISCIPLINAR ,2556
2017158,1,DISCIPLINAR ,2556
2015272,1,DISCIPLINAR ,2556
1000074-B,NULL,NIVELACION,2556
2017957,NULL,TRABAJO DE GRADO,2556
2017958,NULL,TRABAJO DE GRADO,2556
2029020,1,DISCIPLINAR ,2990
2028967,0,DISCIPLINAR ,2990
1000003-B,0,FUNDAMENTACIÓN,2990
2025808,0,FUNDAMENTACIÓN,2990
2029008,1,DISCIPLINAR ,2990
2028936,1,FUNDAMENTACIÓN ,2990
1000012-B,1,FUNDAMENTACIÓN ,2990
2028986,1,FUNDAMENTACIÓN ,2990
1000009-B,0,FUNDAMENTACIÓN,2990
1000010-B,0,FUNDAMENTACIÓN,2990
1000042-B,1,FUNDAMENTACIÓN ,2990
1000004-B,0,FUNDAMENTACIÓN,2990
2017114,1,FUNDAMENTACIÓN ,2990
2028966,1,FUNDAMENTACIÓN ,2990
2028971,1,FUNDAMENTACIÓN ,2990
2028937,1,FUNDAMENTACIÓN ,2990
2028977,0,DISCIPLINAR ,2990
2028964,1,DISCIPLINAR ,2990
2028976,1,DISCIPLINAR ,2990
2028938,1,DISCIPLINAR ,2990
2028939,1,DISCIPLINAR ,2990
2029029,1,DISCIPLINAR ,2990
1000044-B,NULL,NIVELACION,2990
1000045-B,NULL,NIVELACION,2990
1000046-B,NULL,NIVELACION,2990
1000052-B,NULL,NIVELACION,2990
1000053-B,NULL,NIVELACION,2990
1000047-B,NULL,NIVELACION,2990
2028935,1,FUNDAMENTACIÓN ,2990
1000002-B,NULL,NIVELACION,2990
2029021,0,DISCIPLINAR ,2990
1000001-B,NULL,NIVELACION,2990
2029009,1,DISCIPLINAR ,2990
2028979,1,DISCIPLINAR ,2990
2029013,0,DISCIPLINAR ,2990
2028985,1,FUNDAMENTACIÓN ,2990
2029023,0,DISCIPLINAR ,2990
2029022,0,DISCIPLINAR ,2990
2028998,1,DISCIPLINAR ,2990
2029026,1,DISCIPLINAR ,2990
2029017,1,DISCIPLINAR ,2990
1000041-B,1,FUNDAMENTACIÓN ,2990
2028941,1,DISCIPLINAR ,2990
2029018,0,DISCIPLINAR ,2990
2028973,1,FUNDAMENTACIÓN ,2990
2028995,0,FUNDAMENTACIÓN,2990
2028996,0,FUNDAMENTACIÓN,2990
2028984,0,FUNDAMENTACIÓN,2990
2028988,0,FUNDAMENTACIÓN,2990
2028989,0,FUNDAMENTACIÓN,2990
2028997,0,FUNDAMENTACIÓN,2990
2023903,1,FUNDAMENTACIÓN ,2557
2023904,1,FUNDAMENTACIÓN ,2557
1000012-B,0,FUNDAMENTACIÓN,2557
2016513,1,DISCIPLINAR ,2557
2023905,1,FUNDAMENTACIÓN ,2557
1000042-B,1,FUNDAMENTACIÓN ,2557
2016517,1,DISCIPLINAR ,2557
2016648,1,DISCIPLINAR ,2557
2027221,0,DISCIPLINAR ,2557
2016518,1,DISCIPLINAR ,2557
2016519,1,DISCIPLINAR ,2557
2016521,1,DISCIPLINAR ,2557
2016525,1,DISCIPLINAR ,2557
2016523,1,DISCIPLINAR ,2557
2016524,1,DISCIPLINAR ,2557
2016522,1,DISCIPLINAR ,2557
2016527,1,DISCIPLINAR ,2557
2023906,1,DISCIPLINAR ,2557
2016520,1,DISCIPLINAR ,2557
2016526,1,DISCIPLINAR ,2557
2016528,1,DISCIPLINAR ,2557
2016529,1,DISCIPLINAR ,2557
2016530,1,DISCIPLINAR ,2557
2016531,1,FUNDAMENTACIÓN ,2557
2022730,0,FUNDAMENTACIÓN,2557
2016532,1,FUNDAMENTACIÓN ,2557
2016534,1,DISCIPLINAR ,2557
1000044-B,NULL,NIVELACION,2557
1000045-B,NULL,NIVELACION,2557
1000049-B,NULL,NIVELACION,2557
1000046-B,NULL,NIVELACION,2557
1000050-B,NULL,NIVELACION,2557
1000052-B,NULL,NIVELACION,2557
1000053-B,NULL,NIVELACION,2557
1000047-B,NULL,NIVELACION,2557
1000051-B,NULL,NIVELACION,2557
2022705,0,FUNDAMENTACIÓN,2557
1000002-B,NULL,NIVELACION,2557
2016536,1,FUNDAMENTACIÓN ,2557
1000001-B,NULL,NIVELACION,2557
1000023-B,1,FUNDAMENTACIÓN ,2557
2016537,1,FUNDAMENTACIÓN ,2557
2016539,1,DISCIPLINAR ,2557
2016538,1,DISCIPLINAR ,2557
2016647,0,DISCIPLINAR ,2557
2016542,1,DISCIPLINAR ,2557
2016544,1,DISCIPLINAR ,2557
2016546,1,DISCIPLINAR ,2557
2016547,1,FUNDAMENTACIÓN ,2557
2016548,1,FUNDAMENTACIÓN ,2557
2016549,1,DISCIPLINAR ,2557
2016550,0,DISCIPLINAR ,2557
2016551,1,DISCIPLINAR ,2557
2026879,0,FUNDAMENTACIÓN,2557
2016552,1,DISCIPLINAR ,2557
2016553,0,DISCIPLINAR ,2557
1000041-B,1,FUNDAMENTACIÓN ,2557
2016554,1,DISCIPLINAR ,2557
2016555,1,DISCIPLINAR ,2557
2016556,1,DISCIPLINAR ,2557
2022713,0,DISCIPLINAR ,2557
2023902,0,DISCIPLINAR ,2557
2016557,1,DISCIPLINAR ,2557
1000074-B,NULL,NIVELACION,2557
2016558,0,DISCIPLINAR ,2557
2025755,0,DISCIPLINAR ,2557
2015318,NULL,TRABAJO DE GRADO,2557
2015319,NULL,TRABAJO DE GRADO,2557
L000022,0,FUNDAMENTACIÓN,L001
L000131,0,DISCIPLINAR ,L001
L000207,0,DISCIPLINAR ,L001
1000004-L,1,FUNDAMENTACIÓN ,L001
L000107,0,FUNDAMENTACIÓN,L001
L000114,1,FUNDAMENTACIÓN ,L001
L000187,0,FUNDAMENTACIÓN,L001
L000175,0,FUNDAMENTACIÓN,L001
L000160,0,FUNDAMENTACIÓN,L001
L000172,0,FUNDAMENTACIÓN,L001
L000006,1,FUNDAMENTACIÓN ,L001
L000030,1,DISCIPLINAR ,L001
L000159,0,FUNDAMENTACIÓN,L001
L000032,1,DISCIPLINAR ,L001
L000081,0,FUNDAMENTACIÓN,L001
L000029,1,DISCIPLINAR ,L001
L000179,0,FUNDAMENTACIÓN,L001
L000027,1,DISCIPLINAR ,L001
L000002,1,FUNDAMENTACIÓN ,L001
L000005,1,FUNDAMENTACIÓN ,L001
L000001,1,FUNDAMENTACIÓN ,L001
L000007,1,FUNDAMENTACIÓN ,L001
L000012,1,FUNDAMENTACIÓN ,L001
L000028,1,DISCIPLINAR ,L001
L000104,0,FUNDAMENTACIÓN,L001
L000105,0,FUNDAMENTACIÓN,L001
L000245,0,FUNDAMENTACIÓN,L001
L000186,0,FUNDAMENTACIÓN,L001
1000044L,NULL,NIVELACION,L001
1000044-L,NULL,NIVELACION,L001
1000045-L,NULL,NIVELACION,L001
1000045L,NULL,NIVELACION,L001
1000046-L,NULL,NIVELACION,L001
1000046L,NULL,NIVELACION,L001
1000047L,NULL,NIVELACION,L001
1000047-L,NULL,NIVELACION,L001
L000011,1,FUNDAMENTACIÓN ,L001
L000014,1,FUNDAMENTACIÓN ,L001
L000010,1,FUNDAMENTACIÓN ,L001
L000195,0,FUNDAMENTACIÓN,L001
L000009,1,FUNDAMENTACIÓN ,L001
L000305,NULL,NIVELACION,L001
L000004,1,FUNDAMENTACIÓN ,L001
L000306,NULL,NIVELACION,L001
L000008,1,FUNDAMENTACIÓN ,L001
L000013,1,FUNDAMENTACIÓN ,L001
1000013-L,1,FUNDAMENTACIÓN ,L001
L000228,0,FUNDAMENTACIÓN,L001
L000307,NULL,NIVELACION,L001
L000033,1,DISCIPLINAR ,L001
L000273,0,FUNDAMENTACIÓN,L001
L000035,1,DISCIPLINAR ,L001
L000003,1,FUNDAMENTACIÓN ,L001
1000003-L,1,FUNDAMENTACIÓN ,L002
L000073,1,FUNDAMENTACIÓN ,L002
L000077,1,DISCIPLINAR ,L002
L000284,0,FUNDAMENTACIÓN,L002
1000004-L,1,FUNDAMENTACIÓN ,L002
1000006-L,1,FUNDAMENTACIÓN ,L002
1000005-L,1,FUNDAMENTACIÓN ,L002
L000006,1,FUNDAMENTACIÓN ,L002
L000083,1,DISCIPLINAR ,L002
1000007-L,0,FUNDAMENTACIÓN,L002
L000084,0,DISCIPLINAR ,L002
L000081,1,DISCIPLINAR ,L002
L000002,1,FUNDAMENTACIÓN ,L002
L000005,1,FUNDAMENTACIÓN ,L002
L000001,1,FUNDAMENTACIÓN ,L002
L000007,1,FUNDAMENTACIÓN ,L002
L000104,0,FUNDAMENTACIÓN,L002
L000105,0,FUNDAMENTACIÓN,L002
L000245,0,FUNDAMENTACIÓN,L002
L000080,1,DISCIPLINAR ,L002
1000044-L,NULL,NIVELACION,L002
1000044L,NULL,NIVELACION,L002
1000045L,NULL,NIVELACION,L002
1000045-L,NULL,NIVELACION,L002
1000046-L,NULL,NIVELACION,L002
1000046L,NULL,NIVELACION,L002
1000047L,NULL,NIVELACION,L002
1000047-L,NULL,NIVELACION,L002
L000082,1,DISCIPLINAR ,L002
L000305,NULL,NIVELACION,L002
L000004,1,FUNDAMENTACIÓN ,L002
L000230,0,FUNDAMENTACIÓN,L002
L000078,1,DISCIPLINAR ,L002
L000306,NULL,NIVELACION,L002
L000079,1,DISCIPLINAR ,L002
L000086,0,DISCIPLINAR ,L002
L000299,1,FUNDAMENTACIÓN ,L002
L000228,1,FUNDAMENTACIÓN ,L002
L000231,0,FUNDAMENTACIÓN,L002
L000307,NULL,NIVELACION,L002
L000101,0,FUNDAMENTACIÓN,L002
L000273,0,FUNDAMENTACIÓN,L002
L000003,1,FUNDAMENTACIÓN ,L002
L000146,0,DISCIPLINAR ,L003
L000131,0,DISCIPLINAR ,L003
L000107,1,FUNDAMENTACIÓN ,L003
L000120,1,DISCIPLINAR ,L003
L000117,1,DISCIPLINAR ,L003
L000006,1,FUNDAMENTACIÓN ,L003
L000147,0,DISCIPLINAR ,L003
L000132,0,DISCIPLINAR ,L003
L000148,0,DISCIPLINAR ,L003
L000002,1,FUNDAMENTACIÓN ,L003
L000005,1,FUNDAMENTACIÓN ,L003
L000001,1,FUNDAMENTACIÓN ,L003
L000007,1,FUNDAMENTACIÓN ,L003
L000137,0,DISCIPLINAR ,L003
L000104,1,FUNDAMENTACIÓN ,L003
L000136,0,DISCIPLINAR ,L003
L000105,1,FUNDAMENTACIÓN ,L003
L000118,1,DISCIPLINAR ,L003
L000135,0,DISCIPLINAR ,L003
L000133,0,DISCIPLINAR ,L003
L000128,0,DISCIPLINAR ,L003
L000115,1,DISCIPLINAR ,L003
1000044L,NULL,NIVELACION,L003
1000044-L,NULL,NIVELACION,L003
1000045L,NULL,NIVELACION,L003
1000045-L,NULL,NIVELACION,L003
1000046-L,NULL,NIVELACION,L003
1000046L,NULL,NIVELACION,L003
1000047L,NULL,NIVELACION,L003
1000047-L,NULL,NIVELACION,L003
L000106,1,FUNDAMENTACIÓN ,L003
L000123,1,DISCIPLINAR ,L003
L000305,NULL,NIVELACION,L003
L000004,1,FUNDAMENTACIÓN ,L003
L000108,1,FUNDAMENTACIÓN ,L003
L000110,1,FUNDAMENTACIÓN ,L003
L000306,NULL,NIVELACION,L003
1000013-L,1,FUNDAMENTACIÓN ,L003
L000307,NULL,NIVELACION,L003
L000121,1,DISCIPLINAR ,L003
L000122,1,DISCIPLINAR ,L003
L000151,0,DISCIPLINAR ,L003
L000150,0,DISCIPLINAR ,L003
L000109,1,FUNDAMENTACIÓN ,L003
L000116,1,DISCIPLINAR ,L003
L000119,1,DISCIPLINAR ,L003
L000124,1,DISCIPLINAR ,L003
L000003,1,FUNDAMENTACIÓN ,L003
L000158,1,FUNDAMENTACIÓN ,L004
L000163,1,FUNDAMENTACIÓN ,L004
L000187,1,DISCIPLINAR ,L004
L000188,0,DISCIPLINAR ,L004
L000170,0,DISCIPLINAR ,L004
L000175,1,DISCIPLINAR ,L004
L000162,1,FUNDAMENTACIÓN ,L004
L000160,1,FUNDAMENTACIÓN ,L004
L000172,1,DISCIPLINAR ,L004
L000006,1,FUNDAMENTACIÓN ,L004
L000159,1,FUNDAMENTACIÓN ,L004
L000177,1,DISCIPLINAR ,L004
L000164,1,FUNDAMENTACIÓN ,L004
L000161,1,FUNDAMENTACIÓN ,L004
L000179,1,DISCIPLINAR ,L004
L000002,1,FUNDAMENTACIÓN ,L004
L000005,1,FUNDAMENTACIÓN ,L004
L000001,1,FUNDAMENTACIÓN ,L004
L000007,1,FUNDAMENTACIÓN ,L004
L000157,1,FUNDAMENTACIÓN ,L004
L000167,1,DISCIPLINAR ,L004
L000304,0,DISCIPLINAR ,L004
L000186,1,DISCIPLINAR ,L004
L000183,1,DISCIPLINAR ,L004
L000196,1,DISCIPLINAR ,L004
L000176,1,DISCIPLINAR ,L004
1000044-L,NULL,NIVELACION,L004
1000044L,NULL,NIVELACION,L004
1000045-L,NULL,NIVELACION,L004
1000045L,NULL,NIVELACION,L004
1000046-L,NULL,NIVELACION,L004
1000046L,NULL,NIVELACION,L004
1000047-L,NULL,NIVELACION,L004
1000047L,NULL,NIVELACION,L004
L000173,0,DISCIPLINAR ,L004
L000195,1,DISCIPLINAR ,L004
L000198,0,DISCIPLINAR ,L004
L000194,1,DISCIPLINAR ,L004
L000305,NULL,NIVELACION,L004
L000004,1,FUNDAMENTACIÓN ,L004
L000192,1,DISCIPLINAR ,L004
L000174,0,DISCIPLINAR ,L004
L000306,NULL,NIVELACION,L004
L000193,1,DISCIPLINAR ,L004
L000166,1,DISCIPLINAR ,L004
L000165,1,DISCIPLINAR ,L004
L000191,1,DISCIPLINAR ,L004
L000182,1,DISCIPLINAR ,L004
L000190,1,DISCIPLINAR ,L004
L000307,NULL,NIVELACION,L004
L000003,1,FUNDAMENTACIÓN ,L004
L000222,1,DISCIPLINAR ,L005
L000210,0,DISCIPLINAR ,L005
L000203,1,FUNDAMENTACIÓN ,L005
L000207,1,DISCIPLINAR ,L005
L000233,1,FUNDAMENTACIÓN ,L005
1000004-L,1,FUNDAMENTACIÓN ,L005
1000005-L,1,FUNDAMENTACIÓN ,L005
L000302,1,FUNDAMENTACIÓN ,L005
L000006,1,FUNDAMENTACIÓN ,L005
1000007-L,1,FUNDAMENTACIÓN ,L005
L000223,1,DISCIPLINAR ,L005
L000002,1,FUNDAMENTACIÓN ,L005
L000005,1,FUNDAMENTACIÓN ,L005
L000001,1,FUNDAMENTACIÓN ,L005
L000007,1,FUNDAMENTACIÓN ,L005
L000241,0,DISCIPLINAR ,L005
L000245,0,FUNDAMENTACIÓN,L005
L000206,1,DISCIPLINAR ,L005
L000204,1,DISCIPLINAR ,L005
L000208,1,DISCIPLINAR ,L005
1000044-L,NULL,NIVELACION,L005
1000044L,NULL,NIVELACION,L005
1000045L,NULL,NIVELACION,L005
1000045-L,NULL,NIVELACION,L005
1000046-L,NULL,NIVELACION,L005
1000046L,NULL,NIVELACION,L005
1000047-L,NULL,NIVELACION,L005
1000047L,NULL,NIVELACION,L005
L000309,1,FUNDAMENTACIÓN ,L005
L000238,1,DISCIPLINAR ,L005
L000221,1,DISCIPLINAR ,L005
L000305,NULL,NIVELACION,L005
L000004,1,FUNDAMENTACIÓN ,L005
L000230,0,FUNDAMENTACIÓN,L005
L000225,1,DISCIPLINAR ,L005
L000236,1,DISCIPLINAR ,L005
L000224,1,DISCIPLINAR ,L005
L000306,NULL,NIVELACION,L005
L000013,1,FUNDAMENTACIÓN ,L005
1000013-L,1,FUNDAMENTACIÓN ,L005
L000228,0,FUNDAMENTACIÓN,L005
L000234,1,FUNDAMENTACIÓN ,L005
L000231,1,FUNDAMENTACIÓN ,L005
L000232,1,FUNDAMENTACIÓN ,L005
L000307,NULL,NIVELACION,L005
L000226,1,DISCIPLINAR ,L005
L000003,1,FUNDAMENTACIÓN ,L005
1000003-L,1,FUNDAMENTACIÓN ,L006
L000275,1,DISCIPLINAR ,L006
1000004-L,1,FUNDAMENTACIÓN ,L006
1000006-L,1,FUNDAMENTACIÓN ,L006
1000005-L,1,FUNDAMENTACIÓN ,L006
L000274,1,DISCIPLINAR ,L006
L000006,1,FUNDAMENTACIÓN ,L006
L000246,1,DISCIPLINAR ,L006
L000248,0,FUNDAMENTACIÓN,L006
L000261,1,DISCIPLINAR ,L006
1000007-L,1,FUNDAMENTACIÓN ,L006
L000270,1,DISCIPLINAR ,L006
L000271,1,DISCIPLINAR ,L006
L000272,1,DISCIPLINAR ,L006
L000252,1,DISCIPLINAR ,L006
1000017-L,1,FUNDAMENTACIÓN ,L006
L000002,1,FUNDAMENTACIÓN ,L006
L000005,1,FUNDAMENTACIÓN ,L006
L000001,1,FUNDAMENTACIÓN ,L006
1000019-L,1,FUNDAMENTACIÓN ,L006
1000021-L,0,DISCIPLINAR ,L006
L000007,1,FUNDAMENTACIÓN ,L006
L000245,0,FUNDAMENTACIÓN,L006
1000044L,NULL,NIVELACION,L006
1000044-L,NULL,NIVELACION,L006
1000045-L,NULL,NIVELACION,L006
1000045L,NULL,NIVELACION,L006
1000046-L,NULL,NIVELACION,L006
1000046L,NULL,NIVELACION,L006
1000047L,NULL,NIVELACION,L006
1000047-L,NULL,NIVELACION,L006
L000264,1,DISCIPLINAR ,L006
L000305,NULL,NIVELACION,L006
L000004,1,FUNDAMENTACIÓN ,L006
L000247,1,DISCIPLINAR ,L006
L000253,1,DISCIPLINAR ,L006
L000306,NULL,NIVELACION,L006
L000258,1,DISCIPLINAR ,L006
L000251,1,DISCIPLINAR ,L006
1000013-L,1,FUNDAMENTACIÓN ,L006
L000259,1,DISCIPLINAR ,L006
